model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
DNN,BIM,0.1,0.659272972949259,0.6929669025842017,0.7693258378514569,0.7162885015939314,0.659272972949259,0.655766984098973,0.6683165465189975,0.7162885015939314,0.2837114984060685,0.7162885015939314,0.2837114984060685
DNN,BIM,0.2,0.4319081169771258,0.5662195757671291,0.6460126100645162,0.5479996091138625,0.4319081169771258,0.42312245706283974,0.39740511583773697,0.5479996091138625,0.45200039088613747,0.5479996091138625,0.45200039088613747
DNN,BIM,0.3,0.36047766537101544,0.4917687856180517,0.5547781776202284,0.4958969202408116,0.36047766537101544,0.3350003312352278,0.2879800997620115,0.4958969202408116,0.5041030797591883,0.4958969202408116,0.5041030797591883
DNN,baseline,0,0.8898491721578297,0.8677423274490982,0.8985128370506122,0.8944457957410445,0.8898491721578297,0.8781059676726057,0.8917732318948292
DNN,BIM,0.01,0.8778899895587474,0.8549099041005147,0.8876371896655947,0.8819129502557104,0.8778899895587474,0.865142826856663,0.8801203792427222
DNN,BIM,0.1,0.5505611076501917,0.528640168967216,0.5926069254004709,0.5324336920830133,0.5505611076501917,0.5224755554049633,0.5643102251404299
DNN,BIM,0.2,0.340727027050741,0.3407095928375604,0.4059626829154792,0.31680333178636344,0.340727027050741,0.31848144126982303,0.36296072892880865
DNN,BIM,0.3,0.220266559036948,0.23197275054800975,0.29018698061225945,0.1933738653252228,0.220266559036948,0.2036853357554786,0.24519485440569003
DNN,FGSM,0.01,0.8781532144141931,0.855191213588397,0.8878882196409981,0.8822083892728689,0.8781532144141931,0.8654319263064946,0.8803782236834155
DNN,FGSM,0.1,0.6444183169402743,0.6164065011564851,0.6743047122933085,0.6297874343688823,0.6444183169402743,0.6169012407285553,0.6539909622775055
DNN,FGSM,0.2,0.3752884505707592,0.38237337058549203,0.4459092542549678,0.36493950933430575,0.3752884505707592,0.35877455863200525,0.395947518993429
DNN,FGSM,0.3,0.23211167753200376,0.25837559586069603,0.3063677747036497,0.23297294690394238,0.23211167753200376,0.2269420990834302,0.24977865641242397
DNN,PGD,0.01,0.8778899895587474,0.8549099041005147,0.8876371896655947,0.8819129502557104,0.8778899895587474,0.865142826856663,0.8801203792427222
DNN,PGD,0.1,0.5505611076501917,0.528640168967216,0.5926069254004709,0.5324336920830133,0.5505611076501917,0.5224755554049633,0.5643102251404299
DNN,PGD,0.2,0.340727027050741,0.3407095928375604,0.4059626829154792,0.31680333178636344,0.340727027050741,0.31848144126982303,0.36296072892880865
DNN,PGD,0.3,0.220266559036948,0.23197275054800975,0.29018698061225945,0.1933738653252228,0.220266559036948,0.2036853357554786,0.24519485440569003
DNN,DF,0.01,0.16368198927797423,0.18935299747625028,0.22684106467488907,0.16459313080919416,0.16368198927797423,0.1609621176915273,0.1782189882548816
DNN,DF,0.1,0.16572636898860235,0.19126642522433537,0.22983553556734104,0.16524927623909524,0.16572636898860235,0.16260885061765434,0.1810660477488452
DNN,DF,0.2,0.16806907020206896,0.19338035710578427,0.23318368750236432,0.16597147405970936,0.16806907020206896,0.16445560324447048,0.18430484248546936
DNN,DF,0.3,0.16978880592431408,0.19477145987155767,0.2357157234622573,0.16601730994830544,0.16978880592431408,0.16565215845609557,0.18687457751080266
DNN,AutoPGD,0.01,0.8889717559730107,0.866804893030429,0.8976214358029777,0.893371082160675,0.8889717559730107,0.8771216750234822,0.8909063127420433
DNN,AutoPGD,0.1,0.638153565380667,0.6313837734124252,0.6948010897092358,0.650877118105625,0.638153565380667,0.6230920597192848,0.6503096012890854
DNN,AutoPGD,0.2,0.3593721209781436,0.36947387629166195,0.43196814646639764,0.3503963880095102,0.3593721209781436,0.3443382060204086,0.38020338812290627
DNN,AutoPGD,0.3,0.24528169446613612,0.2667244011031524,0.3196352596559002,0.23746436904807944,0.24528169446613612,0.23647095121522338,0.2660998910488695
DNN,ZOO,0,0.890007107071097,0.8679332545484377,0.8984432952443925,0.8942483245763788,0.890007107071097,0.8782042798146875,0.891900669255586
DNN,ZOO,0.01,0.8900948486895789,0.8680292076074516,0.8985115251255626,0.8943200722103437,0.8900948486895789,0.878295546441352,0.8919847586278358
DNN,ZOO,0.1,0.8900246553947934,0.8679543078273109,0.8984390355657892,0.8942320537682529,0.8900246553947934,0.878216343495998,0.8919152363694322
DNN,ZOO,0.2,0.8897702047011959,0.867685857920077,0.8981470003813135,0.8938628643436336,0.8897702047011959,0.8779190542382986,0.8916595137062779
DNN,ZOO,0.3,0.890007107071097,0.8679336958771802,0.8984390301145254,0.8942410340204459,0.890007107071097,0.8782028062826934,0.8919001335214795
