DNN,DD_PGD,0.1,0.7295627835151047,0.6916420386102646,0.7350349897338971,0.6984387782068777,0.7295627835151047,0.6945739715233646,0.7319174421263959,0.6984387782068777,0.3015612217931222,0.6984387782068777,0.3015612217931222
DNN,DD_PGD,0.2,0.48721165910626385,0.4717238197154642,0.537835777782713,0.4677130352469719,0.48721165910626385,0.4603934705500178,0.5038495332487428,0.4677130352469719,0.5322869647530282,0.4677130352469719,0.5322869647530282
DNN,DD_PGD,0.3,0.3366031709820919,0.33775184736418773,0.4026244884166775,0.3134093213222172,0.3366031709820919,0.3150415827669807,0.3589420895868386,0.3134093213222172,0.6865906786777828,0.3134093213222172,0.6865906786777828
DNN,DD_DF,0.01,0.13362171078607715,0.1560319972588107,0.18101382663549045,0.1459512782759389,0.13362171078607715,0.1333221183055084,0.13914303478379814,0.1459512782759389,0.8540487217240611,0.1459512782759389,0.8540487217240611
DNN,DD_DF,0.1,0.12687438032481946,0.14810662152877588,0.17127955588203755,0.1396311950158104,0.12687438032481946,0.12667454975733294,0.13144672162159546,0.1396311950158104,0.8603688049841896,0.1396311950158104,0.8603688049841896
DNN,DD_DF,0.2,0.12222407454527906,0.14267723070425584,0.16478420852634593,0.13495370370370371,0.12222407454527906,0.12206378112715405,0.12634913198275474,0.13495370370370371,0.8650462962962964,0.13495370370370371,0.8650462962962964
DNN,DD_DF,0.3,0.11837221749392389,0.1380646872569139,0.15910313530974787,0.13133665793733668,0.11837221749392389,0.11825447693435814,0.12193518807929511,0.13133665793733668,0.8686633420626633,0.13133665793733668,0.8686633420626633
DNN,AutoPGD,0.01,0.9188039062568548,0.9115560259243947,0.9181979668767778,0.8997721856658508,0.9188039062568548,0.905291729300844,0.9182144414998712,0.8997721856658508,0.10022781433414918,0.8997721856658508,0.10022781433414918
DNN,AutoPGD,0.1,0.7172701827657914,0.6823768924284441,0.7302936282437578,0.69523349576517,0.7172701827657914,0.6867477057325151,0.7220704205384803,0.69523349576517,0.30476650423483004,0.69523349576517,0.30476650423483004
DNN,AutoPGD,0.2,0.5084539049407305,0.4914355153748594,0.5569732683274812,0.49023683141895813,0.5084539049407305,0.4816190764637992,0.5242250971812316,0.49023683141895813,0.5097631685810419,0.49023683141895813,0.5097631685810419
DNN,AutoPGD,0.3,0.38359758184099463,0.37871485701280827,0.44512604429436153,0.3606108090836597,0.38359758184099463,0.35951716380485926,0.40437959608531215,0.3606108090836597,0.6393891909163403,0.3606108090836597,0.6393891909163403
DNN,HopSkipJump,0,0.7326074176764265,0.696188255891643,0.7402977287196171,0.7055601112897494,0.7326074176764265,0.6999851783566506,0.7357227712211734,0.7055601112897494,0.29443988871025073,0.7055601112897494,0.29443988871025073
DNN,ZOO,0,0.9171104930201542,0.9091382016046278,0.9164901382127281,0.8983386096055779,0.9171104930201542,0.9034216182541729,0.916556340520189,0.8983386096055779,0.10166139039442207,0.8983386096055779,0.10166139039442207
DNN,ZOO,0.01,0.9172421054478771,0.9092965732047751,0.9166235046443064,0.8984863291141572,0.9172421054478771,0.9035742236910974,0.9166884971490753,0.8984863291141572,0.10151367088584284,0.8984863291141572,0.10151367088584284
DNN,ZOO,0.1,0.9171806863149398,0.9092734122694772,0.9165595155287091,0.8983537224883378,0.9171806863149398,0.903490028635811,0.9166209531875376,0.8983537224883378,0.10164627751166214,0.8983537224883378,0.10164627751166214
DNN,ZOO,0.2,0.9170139772398241,0.909027090049532,0.9163921567396012,0.8982239634841445,0.9170139772398241,0.9033084189642069,0.9164588428791302,0.8982239634841445,0.10177603651585551,0.8982239634841445,0.10177603651585551
DNN,ZOO,0.3,0.9169262356213422,0.9089234426821309,0.9163031767762531,0.8981230536264473,0.9169262356213422,0.9032061863769414,0.9163705143137665,0.8981230536264473,0.10187694637355271,0.8981230536264473,0.10187694637355271
DNN,BA,0.01,0.9330005001272254,0.930462862544337,0.9327260836721903,0.9138466188579311,0.9330005001272254,0.9214729419760397,0.9323415864133141,0.9138466188579311,0.08615338114206891,0.9138466188579311,0.08615338114206891
DNN,BA,0.1,0.9327109527862351,0.9299724253338391,0.9324191585588689,0.9136630727241587,0.9327109527862351,0.9211590376723345,0.9320608828370162,0.9136630727241587,0.0863369272758413,0.9136630727241587,0.0863369272758413
DNN,BA,0.2,0.9326319853296013,0.9298465143483392,0.9323361616958752,0.9136050613539302,0.9326319853296013,0.9210721035348275,0.9319837181202559,0.9136050613539302,0.08639493864606987,0.9136050613539302,0.08639493864606987
DNN,BA,0.3,0.9328688876995025,0.9302455427858694,0.9325869274557992,0.9137572237968166,0.9328688876995025,0.921329222130826,0.9322135192929792,0.9137572237968166,0.08624277620318345,0.9137572237968166,0.08624277620318345
DNN,BIM,0.01,0.9043265392073422,0.8892049404404545,0.9046155036432946,0.8913749684620725,0.9043265392073422,0.8902752261431037,0.9044595245412346,0.8913749684620725,0.10862503153792746,0.8913749684620725,0.10862503153792746
DNN,BIM,0.1,0.6825420501706575,0.6488128483335465,0.7016680597230223,0.6620517194385973,0.6825420501706575,0.6520832133731669,0.6892702357855234,0.6620517194385973,0.3379482805614027,0.6620517194385973,0.3379482805614027
DNN,BIM,0.2,0.4582393766835423,0.4548687972012386,0.5204191646390883,0.4481134265014356,0.4582393766835423,0.43796973674416556,0.47652644280330814,0.4481134265014356,0.5518865734985645,0.4481134265014356,0.5518865734985645
DNN,BIM,0.3,0.31644892121680074,0.3287092805280371,0.38944460157278643,0.304049575780345,0.31644892121680074,0.30194190908144825,0.3382942034590866,0.304049575780345,0.695950424219655,0.304049575780345,0.695950424219655
